title,Fdc1 @ 350 K,,,,,,,
plot_type,multi-line,,,,,,,
x_label,Time (ns),,,,,,,
y_label,Secondary structure (%),,,,,,,
x_unit,ns,,,,,,,
y_unit,%,,,,,,,
color,#000000,#FD5200,#0000FF,#FF8000,#68D2FB,#000080,#009F00,#800080
label,None,Parallel Beta-sheet,Anti Beta-sheet,3-10 helix,Alpha helix,Pi(3-14) helix,Turn,Bend
axis_x,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y
5.042,0.23964,0.06706,0.13412,0.02663,0.21499,0,0.17554,0.14596
5.044,0.23767,0.06114,0.14201,0.03057,0.21893,0,0.16963,0.14398
5.046,0.2426,0.05523,0.13807,0.03748,0.214,0,0.16371,0.15286
5.048,0.24556,0.06312,0.13511,0.02663,0.21992,0,0.17061,0.143
5.05,0.24556,0.05523,0.14398,0.01972,0.22584,0,0.16174,0.15187
5.052,0.24753,0.05917,0.13116,0.03254,0.20907,0,0.16469,0.15976
5.054,0.24852,0.06114,0.13511,0.03353,0.22387,0,0.15187,0.1499
5.056,0.2426,0.06114,0.13511,0.02663,0.20414,0,0.18146,0.15286
5.058,0.24852,0.06016,0.13511,0.02959,0.2071,0,0.18245,0.14103
5.06,0.24852,0.0572,0.13708,0.0217,0.22584,0.00592,0.16667,0.14103
5.062,0.24753,0.06114,0.13314,0.02367,0.22091,0,0.1716,0.14596
5.064,0.24359,0.0572,0.14201,0.02663,0.214,0,0.17554,0.14497
5.066,0.25148,0.06213,0.13708,0.01775,0.21499,0,0.18047,0.14004
5.068,0.25542,0.0572,0.13807,0.02071,0.21696,0,0.17653,0.13905
5.07,0.24063,0.05917,0.13905,0.03649,0.22091,0,0.15385,0.15385
5.072,0.24852,0.0572,0.13609,0.02465,0.20809,0.00493,0.16963,0.15483
5.074,0.24359,0.0572,0.13412,0.02268,0.21598,0,0.16765,0.16272
5.076,0.25148,0.06114,0.13807,0.02761,0.21992,0,0.16864,0.13708
5.078,0.24655,0.06016,0.13609,0.02465,0.21893,0,0.16765,0.1499
5.08,0.24458,0.06114,0.13215,0.02564,0.21105,0.00493,0.17554,0.14892
5.082,0.24359,0.06312,0.13215,0.02071,0.22189,0,0.16963,0.15286
5.084,0.23866,0.05917,0.13807,0.02959,0.21499,0.00493,0.16864,0.1499
5.086,0.24458,0.05917,0.14201,0.02465,0.21105,0,0.17751,0.14497
5.088,0.24753,0.05819,0.13807,0.00888,0.21302,0,0.1785,0.15976
5.09,0.24655,0.06312,0.13708,0.02959,0.20907,0,0.1785,0.14004
5.092,0.24556,0.0641,0.13116,0.02959,0.21598,0,0.17554,0.14201
5.094,0.23767,0.0641,0.13807,0.02071,0.20611,0.00493,0.18836,0.14398
5.096,0.2574,0.05917,0.12919,0.01775,0.20907,0.00493,0.18343,0.143
5.098,0.25148,0.0572,0.13412,0.02959,0.20809,0.00493,0.17061,0.14793
5.1,0.24655,0.05917,0.13807,0.02465,0.23077,0.00493,0.16174,0.13807
5.102,0.24556,0.0641,0.13708,0.02959,0.21006,0.00493,0.1716,0.14103
5.104,0.23373,0.06509,0.13018,0.01775,0.22485,0.00592,0.17258,0.15385
5.106,0.24359,0.0572,0.13018,0.02367,0.21893,0,0.17258,0.15779
5.108,0.24458,0.06213,0.13905,0.01775,0.20809,0.00493,0.18442,0.143
5.11,0.24753,0.05917,0.13511,0.02071,0.22189,0.00493,0.18047,0.13412
5.112,0.2426,0.05128,0.14398,0.02071,0.21795,0.00493,0.1785,0.14398
5.114,0.23964,0.0572,0.14201,0.01874,0.20907,0,0.19527,0.14201
5.116,0.24753,0.06312,0.13412,0.01775,0.21006,0.00493,0.18442,0.14201
5.118,0.25049,0.05819,0.12919,0.01775,0.22189,0.00493,0.16568,0.15582
5.12,0.26036,0.05523,0.13511,0.02564,0.21598,0,0.17357,0.13807
5.122,0.24655,0.06312,0.13905,0.02071,0.21203,0.00592,0.17653,0.14004
5.124,0.24556,0.06114,0.13905,0.02465,0.21992,0,0.16864,0.14497
5.126,0.23866,0.05917,0.14103,0.03254,0.20809,0,0.17456,0.1499
5.128,0.23866,0.05523,0.14103,0.02071,0.21893,0.00493,0.16864,0.15582
5.13,0.25247,0.0572,0.12821,0.03254,0.214,0.00493,0.16568,0.14892
5.132,0.24458,0.05917,0.13412,0.02071,0.22091,0,0.17357,0.15089
5.134,0.24162,0.06016,0.14398,0.01775,0.20809,0.00493,0.18343,0.14398
5.136,0.25542,0.0572,0.13314,0.03156,0.21203,0,0.16864,0.14596
5.138,0.24852,0.0572,0.13215,0.03057,0.22288,0,0.16272,0.1499
5.14,0.25542,0.05424,0.13511,0.0286,0.22387,0.00493,0.16272,0.13905
5.142,0.24753,0.05621,0.13018,0.02761,0.20611,0.00493,0.1785,0.15286
5.144,0.2574,0.05325,0.13018,0.02959,0.21203,0,0.17949,0.14201
5.146,0.24852,0.05917,0.13905,0.01578,0.23471,0,0.16765,0.13905
5.148,0.25542,0.04734,0.14398,0.02268,0.20316,0,0.1854,0.14596
5.15,0.2426,0.06114,0.13905,0.03353,0.2071,0,0.17061,0.1499
5.152,0.24063,0.05917,0.143,0.02564,0.21598,0,0.16864,0.15089
5.154,0.23964,0.05917,0.14201,0.03057,0.20611,0,0.17653,0.1499
5.156,0.25444,0.05917,0.13215,0.0217,0.21598,0,0.17357,0.14694
5.158,0.26233,0.05917,0.12722,0.02367,0.21105,0.00493,0.17554,0.14004
5.16,0.24852,0.05523,0.13708,0.02071,0.20809,0,0.1854,0.14892
5.162,0.25049,0.05917,0.13314,0.02367,0.21696,0,0.1785,0.14201
5.164,0.24951,0.05917,0.13116,0.03353,0.21105,0.00493,0.16568,0.14892
5.166,0.24655,0.0572,0.13314,0.01775,0.21696,0,0.18442,0.14793
5.168,0.24852,0.06114,0.13215,0.02367,0.21499,0,0.17456,0.14892
5.17,0.24556,0.06114,0.13905,0.02663,0.21203,0,0.17357,0.14596
5.172,0.24458,0.05917,0.13807,0.02465,0.20809,0,0.19132,0.13807
5.174,0.2574,0.06114,0.12722,0.02761,0.22189,0,0.16864,0.14004
5.176,0.25345,0.05917,0.13018,0.03254,0.21105,0,0.17061,0.14694
5.178,0.24655,0.05917,0.13905,0.02465,0.21006,0,0.17653,0.14793
5.18,0.24655,0.05917,0.13412,0.02761,0.21499,0.00493,0.16765,0.14892
5.182,0.24951,0.0572,0.13215,0.03254,0.21992,0,0.17357,0.13905
5.184,0.24951,0.06114,0.12919,0.02071,0.2288,0,0.17061,0.14398
5.186,0.24655,0.05621,0.14004,0.02071,0.21795,0.00493,0.17061,0.14694
5.188,0.2426,0.06312,0.13511,0.03748,0.19921,0.00493,0.18245,0.13905
5.19,0.24556,0.06114,0.13215,0.02071,0.21893,0.00493,0.16864,0.15187
5.192,0.24655,0.05917,0.12821,0.02465,0.20316,0,0.19428,0.14793
5.194,0.23471,0.06016,0.13807,0.02465,0.23373,0,0.16568,0.14694
5.196,0.2426,0.06114,0.13905,0.01775,0.21302,0.00493,0.17357,0.15187
5.198,0.25148,0.06114,0.13412,0.02367,0.21105,0,0.18146,0.14103
5.2,0.25838,0.0572,0.13412,0.02367,0.21302,0,0.1785,0.13905
5.202,0.24359,0.06312,0.13708,0.02465,0.21499,0.00493,0.17456,0.14103
5.204,0.24951,0.06213,0.13018,0.02663,0.21203,0,0.17554,0.14793
5.206,0.24556,0.05819,0.13708,0.02268,0.2071,0.00493,0.18935,0.13905
5.208,0.26233,0.05523,0.12426,0.02367,0.22189,0.00493,0.16667,0.14497
5.21,0.25148,0.06016,0.13018,0.02367,0.22189,0.00493,0.16469,0.14694
5.212,0.25247,0.05917,0.13116,0.02367,0.21598,0,0.17653,0.14497
5.214,0.24951,0.06312,0.13314,0.02071,0.22189,0,0.17554,0.14004
5.216,0.24852,0.06114,0.13412,0.01775,0.20907,0,0.18836,0.14497
5.218,0.25345,0.06114,0.12722,0.02761,0.20414,0.00493,0.18245,0.143
5.22,0.23964,0.05917,0.14201,0.02564,0.19625,0,0.19625,0.14497
5.222,0.24951,0.05819,0.13609,0.02663,0.20611,0,0.18442,0.143
5.224,0.25542,0.05917,0.12623,0.02663,0.21203,0,0.17061,0.15385
5.226,0.24753,0.05917,0.13018,0.02071,0.214,0,0.17751,0.15483
5.228,0.2574,0.05325,0.13511,0.01775,0.22288,0,0.16667,0.15089
5.23,0.24359,0.06312,0.13314,0.02367,0.21598,0.00493,0.17258,0.14694
5.232,0.26036,0.05523,0.12623,0.02071,0.21105,0.00986,0.17949,0.14103
5.234,0.25247,0.0572,0.13018,0.02663,0.21598,0.00493,0.1716,0.14497
5.236,0.24458,0.0572,0.13905,0.02367,0.21893,0,0.17061,0.1499
5.238,0.26134,0.05523,0.13018,0.02071,0.22978,0,0.15976,0.14694
5.24,0.24852,0.0572,0.14004,0.02367,0.21795,0,0.1785,0.13807
5.242,0.25247,0.05819,0.13708,0.02071,0.20316,0.00493,0.18442,0.143
5.244,0.24063,0.05424,0.143,0.01677,0.2071,0,0.18639,0.15582
5.246,0.23669,0.0641,0.13807,0.01775,0.21893,0,0.18935,0.13905
5.248,0.24951,0.05819,0.12623,0.02564,0.21598,0.00493,0.16864,0.15483
5.25,0.25049,0.0572,0.12821,0.01874,0.22682,0.00493,0.1716,0.14596
5.252,0.24753,0.05424,0.13412,0.03057,0.214,0.00493,0.16963,0.14892
5.254,0.25247,0.05227,0.12821,0.02564,0.21795,0,0.17456,0.15286
5.256,0.2574,0.05128,0.12722,0.02465,0.22091,0,0.17456,0.14793
5.258,0.25937,0.05917,0.12426,0.02564,0.21105,0,0.18442,0.14004
5.26,0.25247,0.06213,0.12525,0.02761,0.21696,0.00493,0.16963,0.14497
5.262,0.24852,0.06114,0.12623,0.02071,0.21893,0,0.18047,0.14793
5.264,0.25937,0.05325,0.13116,0.03057,0.19527,0,0.18146,0.15286
5.266,0.2426,0.06114,0.12722,0.02959,0.18935,0,0.18836,0.16568
5.268,0.25542,0.05128,0.13609,0.0217,0.22091,0,0.16371,0.15483
5.27,0.24556,0.05523,0.13511,0.02959,0.2071,0.00493,0.18343,0.143
5.272,0.24753,0.04832,0.14201,0.0286,0.21006,0.00493,0.16864,0.15385
5.274,0.23669,0.05325,0.14103,0.02663,0.21598,0,0.16963,0.16075
5.276,0.24359,0.06213,0.13314,0.03057,0.20316,0,0.18146,0.1499
5.278,0.24556,0.0572,0.13116,0.03353,0.20414,0,0.1716,0.16075
5.28,0.24556,0.05917,0.13807,0.01479,0.22288,0,0.1716,0.15187
5.282,0.25049,0.05917,0.13116,0.03353,0.2002,0,0.17949,0.1499
5.284,0.24556,0.05523,0.13609,0.03057,0.21893,0,0.16667,0.15089
5.286,0.24162,0.06312,0.13116,0.0286,0.21203,0,0.17258,0.15483
5.288,0.25148,0.05325,0.13215,0.02465,0.19921,0,0.18738,0.15582
5.29,0.24556,0.05819,0.13905,0.01775,0.21992,0,0.17949,0.14398
5.292,0.24556,0.0572,0.13215,0.02959,0.21992,0,0.16667,0.15286
5.294,0.24753,0.05819,0.13018,0.02367,0.22485,0.00493,0.16371,0.15089
5.296,0.24458,0.05325,0.13314,0.02663,0.21598,0.00493,0.16667,0.15878
5.298,0.25345,0.06114,0.12327,0.02663,0.21795,0,0.16765,0.15385
5.3,0.24063,0.05917,0.13609,0.01874,0.21598,0,0.17751,0.15582
5.302,0.24852,0.06114,0.13412,0.01775,0.22387,0,0.16568,0.15286
5.304,0.2426,0.06213,0.13018,0.02663,0.2071,0,0.17751,0.15779
5.306,0.24359,0.06114,0.13708,0.0217,0.22781,0,0.16075,0.15187
5.308,0.25148,0.06312,0.13018,0.02071,0.23077,0,0.16174,0.14596
5.31,0.23866,0.06114,0.13511,0.0217,0.23176,0,0.16174,0.15385
5.312,0.25937,0.04536,0.13609,0.02071,0.22584,0,0.16667,0.1499
5.314,0.24458,0.05523,0.14004,0.02071,0.21992,0,0.17653,0.14694
5.316,0.25247,0.05325,0.13018,0.02367,0.22387,0,0.16371,0.1568
5.318,0.2426,0.05917,0.13314,0.0217,0.23274,0,0.16174,0.15286
5.32,0.25641,0.05917,0.13116,0.02465,0.20414,0.00493,0.17357,0.1499
5.322,0.24655,0.06114,0.13314,0.02367,0.21893,0,0.17258,0.14793
5.324,0.25345,0.0572,0.13314,0.03057,0.20414,0,0.17554,0.1499
5.326,0.24951,0.05523,0.13609,0.0286,0.21302,0,0.17258,0.14892
5.328,0.24655,0.0572,0.13412,0.02761,0.21105,0,0.18146,0.14596
5.33,0.25148,0.0572,0.13314,0.03057,0.21302,0,0.17456,0.14398
5.332,0.24753,0.05917,0.13412,0.02761,0.20414,0.00493,0.16963,0.1568
5.334,0.24655,0.05325,0.13708,0.02465,0.22978,0,0.15779,0.15483
5.336,0.25148,0.0572,0.13215,0.01775,0.2288,0.00493,0.16272,0.14892
5.338,0.24458,0.06213,0.13314,0.02564,0.21795,0.00493,0.16469,0.15089
5.34,0.2426,0.06509,0.13215,0.02761,0.21006,0,0.17751,0.14892
5.342,0.24556,0.06213,0.13116,0.02465,0.20907,0,0.17554,0.15582
5.344,0.24951,0.05917,0.13215,0.0217,0.21598,0.00493,0.16667,0.15385
5.346,0.24753,0.0641,0.12821,0.01479,0.22978,0,0.16469,0.15483
5.348,0.25049,0.05523,0.12821,0.02367,0.22387,0,0.16765,0.15483
5.35,0.25542,0.0641,0.12032,0.02959,0.20907,0,0.17456,0.15089
5.352,0.25049,0.06213,0.13609,0.02367,0.21795,0,0.17258,0.14103
5.354,0.24556,0.06114,0.13412,0.02071,0.23373,0,0.16075,0.14793
5.356,0.25049,0.05917,0.12821,0.03057,0.21006,0,0.17456,0.15089
5.358,0.24753,0.05325,0.13215,0.02367,0.23077,0,0.16469,0.15187
5.36,0.2426,0.06114,0.13314,0.0286,0.2288,0,0.15385,0.15582
5.362,0.24655,0.05917,0.13116,0.02663,0.214,0.00493,0.16864,0.15286
5.364,0.25148,0.05523,0.13511,0.02663,0.21499,0,0.17357,0.14694
5.366,0.24162,0.06114,0.13609,0.02071,0.22387,0,0.16272,0.15779
5.368,0.25049,0.05819,0.13314,0.02071,0.20809,0,0.18047,0.15286
5.37,0.25542,0.0572,0.13116,0.0217,0.21598,0,0.1716,0.15089
5.372,0.24162,0.05917,0.14004,0.01874,0.21795,0,0.16469,0.16174
5.374,0.24458,0.05917,0.13215,0.02663,0.22584,0,0.15089,0.16469
5.376,0.2574,0.05325,0.13018,0.01775,0.23373,0.00493,0.15779,0.14892
5.378,0.24852,0.05523,0.13511,0.04043,0.21302,0,0.15878,0.15286
5.38,0.24951,0.06114,0.13018,0.02071,0.21006,0,0.1785,0.15385
5.382,0.24556,0.06312,0.12919,0.02663,0.22485,0.00493,0.15483,0.15483
5.384,0.23866,0.06509,0.13215,0.02663,0.23077,0.00493,0.1568,0.14892
5.386,0.24359,0.06114,0.14103,0.03057,0.22189,0.00493,0.15385,0.14694
5.388,0.24162,0.06114,0.13215,0.02465,0.21499,0,0.18047,0.14892
5.39,0.23669,0.06509,0.13708,0.02071,0.21992,0.00493,0.16667,0.15286
5.392,0.24951,0.06213,0.12327,0.02071,0.22288,0,0.17061,0.15483
5.394,0.24655,0.06114,0.12919,0.02367,0.22189,0,0.16864,0.15286
5.396,0.25345,0.05819,0.12919,0.02959,0.21992,0,0.16667,0.14694
5.398,0.23964,0.06114,0.14103,0.0355,0.21105,0,0.16371,0.15187
5.4,0.23471,0.06509,0.13116,0.03846,0.21598,0.00493,0.15779,0.15582
5.402,0.2426,0.05523,0.13708,0.02268,0.22584,0,0.16469,0.15582
5.404,0.24951,0.05917,0.13116,0.02367,0.22387,0,0.16174,0.15483
5.406,0.24359,0.06213,0.13511,0.03254,0.20907,0.00493,0.16568,0.15089
5.408,0.24063,0.06114,0.13708,0.02071,0.22288,0,0.16174,0.15976
5.41,0.24753,0.05917,0.13215,0.02761,0.21893,0.00493,0.16469,0.14892
5.412,0.24655,0.06312,0.12919,0.03156,0.22485,0.00493,0.15286,0.15089
5.414,0.25148,0.0641,0.13018,0.02959,0.20611,0.00493,0.16568,0.15187
5.416,0.25148,0.06312,0.13116,0.03254,0.21992,0,0.16174,0.14398
5.418,0.23669,0.05523,0.14201,0.02761,0.21696,0.00493,0.16667,0.15385
5.42,0.25049,0.0572,0.13609,0.02761,0.21893,0.00493,0.1568,0.15187
5.422,0.24655,0.0572,0.13609,0.02268,0.20809,0,0.17949,0.15385
5.424,0.2426,0.05819,0.13511,0.02761,0.214,0,0.17357,0.15286
5.426,0.25247,0.05917,0.13314,0.03254,0.20907,0,0.17456,0.143
5.428,0.25148,0.06114,0.13215,0.0217,0.22584,0,0.16371,0.14793
5.43,0.24063,0.06312,0.13609,0.02071,0.23077,0,0.16864,0.14398
5.432,0.23767,0.06509,0.13609,0.0286,0.21696,0.00493,0.16568,0.14892
5.434,0.25542,0.05325,0.13807,0.02465,0.21893,0,0.16371,0.1499
5.436,0.2426,0.06509,0.13215,0.02465,0.22584,0.00493,0.16075,0.14793
5.438,0.24556,0.0572,0.13609,0.02071,0.22682,0,0.16864,0.14892
5.44,0.2426,0.06114,0.13412,0.0217,0.22387,0,0.16765,0.15286
5.442,0.24063,0.05917,0.13905,0.02367,0.20217,0.00493,0.1785,0.15582
5.444,0.24852,0.06016,0.12722,0.0217,0.21302,0,0.16667,0.16667
5.446,0.23767,0.06312,0.13018,0.02465,0.21893,0.00493,0.16371,0.16075
5.448,0.25148,0.05523,0.13018,0.02071,0.21006,0.00493,0.17357,0.15779
5.45,0.26036,0.05128,0.13412,0.0286,0.21795,0.00493,0.15286,0.15385
5.452,0.23767,0.06509,0.13412,0.02268,0.21302,0,0.18146,0.1499
5.454,0.2426,0.06312,0.13511,0.02761,0.20809,0,0.17653,0.15089
5.456,0.25542,0.05917,0.12919,0.03057,0.21893,0,0.16765,0.143
5.458,0.24556,0.05917,0.13314,0.02663,0.22189,0.00493,0.16174,0.15089
5.46,0.2574,0.05128,0.13018,0.0286,0.22189,0,0.16765,0.14694
5.462,0.24753,0.05621,0.13215,0.0217,0.21105,0,0.17456,0.16075
5.464,0.24359,0.05523,0.14004,0.02465,0.21203,0,0.17949,0.14892
5.466,0.25345,0.06114,0.12919,0.02071,0.21696,0,0.17061,0.15187
5.468,0.24852,0.06016,0.12919,0.03057,0.22584,0,0.16568,0.14398
5.47,0.24852,0.05621,0.13708,0.02367,0.22682,0.00493,0.15582,0.15089
5.472,0.23964,0.05917,0.13412,0.02367,0.214,0,0.17949,0.15385
5.474,0.24556,0.05424,0.13609,0.02761,0.21992,0,0.16568,0.15483
5.476,0.24852,0.05819,0.13708,0.02367,0.21302,0.00493,0.17456,0.14398
5.478,0.24753,0.06114,0.13018,0.02959,0.21006,0,0.1716,0.15385
5.48,0.23866,0.0572,0.13708,0.02761,0.214,0,0.17653,0.15286
5.482,0.24951,0.05621,0.12821,0.02761,0.22387,0,0.16765,0.15089
5.484,0.24753,0.05819,0.13412,0.03649,0.20316,0,0.17357,0.15089
5.486,0.24951,0.05917,0.12919,0.02564,0.21696,0,0.17554,0.14793
5.488,0.25542,0.05523,0.12623,0.02959,0.22189,0,0.15779,0.15779
5.49,0.25542,0.0572,0.13116,0.02367,0.21006,0,0.18343,0.143
5.492,0.24359,0.05917,0.13314,0.02663,0.23176,0,0.15878,0.15089
5.494,0.25049,0.05621,0.13215,0.02071,0.214,0,0.1785,0.15187
5.496,0.2574,0.05819,0.12722,0.03057,0.23669,0,0.143,0.15089
5.498,0.24458,0.0572,0.13708,0.02761,0.21006,0.00493,0.17258,0.1499
5.5,0.25444,0.05523,0.13215,0.02465,0.22091,0,0.16174,0.15483
5.502,0.25049,0.05523,0.12919,0.02761,0.21203,0,0.16963,0.15976
5.504,0.24753,0.06016,0.12821,0.03057,0.22682,0,0.15582,0.15483
5.506,0.24753,0.06016,0.12525,0.03057,0.21795,0,0.15779,0.16469
5.508,0.25148,0.05523,0.13215,0.03254,0.21499,0,0.16765,0.1499
5.51,0.25247,0.05621,0.13215,0.02465,0.214,0,0.16568,0.15878
5.512,0.23669,0.0641,0.13708,0.02071,0.23077,0,0.15976,0.15483
5.514,0.24852,0.05424,0.13412,0.02959,0.21006,0,0.16963,0.15779
5.516,0.2426,0.06213,0.13412,0.02959,0.21105,0.00493,0.16765,0.15187
5.518,0.25049,0.06114,0.13018,0.02663,0.22288,0,0.16272,0.1499
5.52,0.25247,0.05128,0.13511,0.02071,0.21499,0.00493,0.17653,0.14793
5.522,0.25542,0.05621,0.13314,0.02465,0.21696,0,0.17653,0.14103
5.524,0.24556,0.05523,0.13708,0.01479,0.22091,0,0.18047,0.1499
5.526,0.24556,0.05621,0.13708,0.03254,0.21795,0,0.16963,0.14497
5.528,0.24655,0.05917,0.12821,0.0217,0.21696,0,0.18047,0.15089
5.53,0.24951,0.06016,0.13314,0.02761,0.214,0,0.16667,0.15286
5.532,0.25148,0.05917,0.13018,0.03846,0.214,0,0.15483,0.15582
5.534,0.24753,0.06016,0.12919,0.02465,0.20907,0,0.18738,0.14596
5.536,0.24359,0.05128,0.13511,0.02663,0.2071,0.00493,0.17456,0.16075
5.538,0.25641,0.05128,0.13511,0.02465,0.22387,0,0.16272,0.1499
5.54,0.25345,0.05621,0.13215,0.02564,0.22288,0,0.16568,0.14793
5.542,0.25444,0.05621,0.12919,0.02564,0.19921,0,0.1854,0.15385
5.544,0.24852,0.0572,0.13215,0.03353,0.2071,0.00493,0.16864,0.15187
5.546,0.24951,0.05917,0.13116,0.01874,0.21795,0.00493,0.16963,0.15286
5.548,0.24655,0.0572,0.13412,0.02663,0.21203,0.00493,0.16272,0.15976
5.55,0.24458,0.06016,0.13215,0.02663,0.22091,0,0.16371,0.15582
5.552,0.24162,0.05917,0.13905,0.03945,0.21105,0,0.16864,0.14497
5.554,0.24556,0.05523,0.13215,0.01775,0.22288,0.00493,0.17258,0.15286
5.556,0.25049,0.0572,0.12821,0.02465,0.22485,0.00493,0.15779,0.15582
5.558,0.25444,0.0572,0.12525,0.02663,0.21992,0,0.16568,0.15483
5.56,0.25148,0.05523,0.13116,0.01874,0.20907,0.00493,0.18343,0.1499
5.562,0.23471,0.06114,0.13412,0.02367,0.21006,0,0.17949,0.16075
5.564,0.24359,0.06213,0.13018,0.02663,0.21795,0.00493,0.15483,0.16371
5.566,0.25049,0.0572,0.12919,0.03156,0.21696,0,0.16568,0.15286
5.568,0.2426,0.06312,0.13215,0.02367,0.22189,0.00493,0.15976,0.15582
5.57,0.24063,0.0572,0.13511,0.03254,0.214,0,0.16765,0.1568
5.572,0.24753,0.05621,0.13018,0.02071,0.22387,0,0.16371,0.16174
5.574,0.24951,0.05621,0.13412,0.02564,0.21992,0,0.16667,0.15187
5.576,0.24162,0.0572,0.13708,0.01578,0.21006,0,0.18935,0.15286
5.578,0.2426,0.06213,0.12821,0.02564,0.214,0,0.17456,0.1568
5.58,0.25542,0.05819,0.12821,0.01479,0.21302,0,0.1854,0.14892
5.582,0.23866,0.05917,0.13314,0.02071,0.21893,0,0.1854,0.14793
5.584,0.25148,0.05128,0.13314,0.02071,0.21696,0,0.18047,0.1499
5.586,0.24556,0.05523,0.13609,0.02761,0.21203,0,0.17653,0.15089
5.588,0.25049,0.0572,0.13412,0.02761,0.20414,0,0.18047,0.1499
5.59,0.24556,0.05819,0.12919,0.00888,0.2071,0,0.19625,0.15878
5.592,0.25148,0.05523,0.12821,0.03748,0.2002,0,0.18639,0.14497
5.594,0.24852,0.05917,0.13116,0.01775,0.22387,0.00493,0.16864,0.1499
5.596,0.24458,0.06706,0.13314,0.0217,0.214,0,0.17653,0.14694
5.598,0.25345,0.05325,0.12821,0.03156,0.20414,0,0.18343,0.1499
5.6,0.26233,0.05917,0.12821,0.03254,0.22091,0,0.16075,0.14004
5.602,0.24359,0.0572,0.13412,0.0217,0.21499,0,0.1785,0.15385
5.604,0.24359,0.0572,0.13609,0.03057,0.20907,0,0.18146,0.14596
5.606,0.24063,0.05523,0.14004,0.01479,0.22189,0,0.17653,0.15483
5.608,0.24753,0.06114,0.12919,0.03156,0.21598,0,0.16667,0.15187
5.61,0.25049,0.06114,0.13215,0.02761,0.19724,0,0.18935,0.14596
5.612,0.24556,0.06312,0.13215,0.02268,0.22584,0.00493,0.17061,0.13905
5.614,0.24655,0.05523,0.14201,0.02663,0.214,0,0.16963,0.1499
5.616,0.24753,0.0572,0.13314,0.02663,0.2071,0,0.1854,0.14694
5.618,0.24655,0.06213,0.13116,0.02465,0.20809,0.00493,0.17653,0.1499
5.62,0.24753,0.06114,0.13215,0.01972,0.21203,0,0.18442,0.14694
5.622,0.24753,0.06114,0.13215,0.0217,0.22387,0.00493,0.16371,0.14892
5.624,0.25247,0.05819,0.13018,0.02761,0.21598,0,0.17258,0.14694
5.626,0.25247,0.06114,0.13116,0.01775,0.22584,0,0.17258,0.143
5.628,0.24063,0.05917,0.13215,0.03057,0.21302,0,0.17357,0.15483
5.63,0.24162,0.06114,0.13708,0.01775,0.21992,0.00493,0.18245,0.13905
5.632,0.24359,0.06114,0.13215,0.02465,0.22189,0.00493,0.16864,0.14694
5.634,0.24951,0.0572,0.13511,0.01479,0.21795,0,0.1854,0.14398
5.636,0.24556,0.06016,0.13215,0.03156,0.20907,0,0.17061,0.15483
5.638,0.23866,0.06114,0.13511,0.03057,0.20414,0.00493,0.1785,0.15089
5.64,0.24753,0.05917,0.13314,0.02268,0.21203,0,0.17554,0.15385
5.642,0.24556,0.05917,0.13412,0.0286,0.21893,0,0.16963,0.14793
5.644,0.25049,0.05424,0.13215,0.01775,0.20513,0,0.18639,0.15779
5.646,0.2357,0.06016,0.13807,0.03156,0.21696,0.00493,0.16174,0.15483
5.648,0.24063,0.06114,0.13412,0.03057,0.21203,0,0.17258,0.15286
5.65,0.24753,0.05325,0.13708,0.01874,0.21696,0,0.1785,0.15187
5.652,0.25937,0.05819,0.12722,0.0355,0.19822,0.00493,0.17258,0.14793
5.654,0.24753,0.05917,0.12623,0.03353,0.20513,0,0.18245,0.1499
5.656,0.23964,0.06114,0.13609,0.02663,0.19822,0,0.19132,0.15089
5.658,0.24951,0.05819,0.13314,0.02761,0.214,0.00493,0.16568,0.15089
5.66,0.23767,0.05917,0.13905,0.0217,0.21795,0,0.17061,0.15779
5.662,0.23767,0.06312,0.13314,0.02367,0.22189,0.00493,0.16174,0.15779
5.664,0.24458,0.05917,0.13116,0.02367,0.22682,0,0.16765,0.15089
5.666,0.23767,0.05917,0.13511,0.02663,0.21992,0.00493,0.15976,0.16075
5.668,0.25049,0.05523,0.12821,0.01578,0.21696,0.00493,0.16667,0.16568
5.67,0.23866,0.06312,0.13511,0.02268,0.21795,0,0.1716,0.15483
5.672,0.25049,0.05917,0.12525,0.02564,0.21598,0,0.16963,0.15779
5.674,0.2357,0.06114,0.13807,0.03156,0.19428,0,0.18836,0.15483
5.676,0.24852,0.06213,0.12821,0.02663,0.20217,0.00493,0.17258,0.15878
5.678,0.25148,0.05128,0.13314,0.03353,0.21105,0.00493,0.16371,0.15483
5.68,0.24852,0.05621,0.12821,0.02761,0.21696,0.00493,0.16469,0.1568
5.682,0.25641,0.05621,0.12722,0.02465,0.20118,0,0.18935,0.14892
5.684,0.2426,0.06114,0.13215,0.03057,0.20809,0,0.17357,0.15582
5.686,0.24556,0.06114,0.12722,0.03452,0.21105,0,0.17061,0.15385
5.688,0.24162,0.06114,0.13412,0.0217,0.2071,0,0.18442,0.15385
5.69,0.2357,0.06509,0.13412,0.03156,0.20118,0,0.18245,0.15385
5.692,0.25148,0.06114,0.12623,0.02761,0.21203,0,0.17456,0.15089
5.694,0.24063,0.06312,0.13511,0.03452,0.22189,0,0.15976,0.14892
5.696,0.25247,0.05917,0.13412,0.0217,0.22189,0,0.17554,0.13905
