title,p27 - MD results,,,
plot_type,grid-line,,,
x_label,Time (ns),,,
color,#000000,#FD5200,#0000FF,#FF8000
label,Radius of Gyration,Surface Area,PA,EHSS
y_labels,Rg (AA),SASA (A^2),CCS (A^2),CCS (A^2)
label_unit,A,A2,A2,A2
axis_x,axis_y,axis_y,axis_y,axis_y
1.036,31.5245,24042.0636,4699.35,6187.3
1.038,31.5359,24782.7359,4702,6186.62
1.04,31.4715,24418.4376,4693.75,6180.2
1.042,31.5083,24921.8523,4699.33,6181.88
1.044,31.5137,24573.8049,4702.69,6187.03
1.046,31.5292,25128.8107,4702.37,6193.6
1.048,31.5247,24786.7639,4702.94,6185.43
1.05,31.4385,24587.5104,4690.74,6169.24
1.052,31.4271,24469.0835,4694.38,6182.57
1.054,31.5168,24281.322,4703.58,6192.7
1.056,31.5402,24626.0282,4695.73,6181.81
1.058,31.4738,24669.104,4706.15,6195.17
1.06,31.4651,24529.7716,4700.19,6193.47
1.062,31.5287,24714.984,4705.57,6197.48
1.064,31.533,24883.1021,4699.47,6189.29
1.066,31.5597,24684.5209,4705.67,6193.31
1.068,31.4694,24703.0193,4698.18,6187.04
1.07,31.4731,24460.6534,4691.5,6174.7
1.072,31.4336,24335.5276,4700.43,6193.66
1.074,31.3376,24504.9807,4684.67,6173.57
1.076,31.3929,24868.9313,4698.58,6190.83
1.078,31.4388,24335.7133,4680.06,6170.09
1.08,31.5298,24557.1501,4698.86,6184.92
1.082,31.5222,25253.2999,4702.95,6191.81
1.084,31.5263,24490.9813,4692.23,6180.25
1.086,31.4652,24163.5412,4695.92,6186.96
1.088,31.4231,24461.1679,4691.69,6177.82
1.09,31.4897,24312.2905,4702.22,6195.19
1.092,31.4527,24425.8765,4691.5,6176.04
1.094,31.4367,24509.0681,4691.44,6178.31
1.096,31.4501,24573.5528,4691.87,6179.09
1.098,31.4149,24209.1561,4678.47,6164.37
1.1,31.4732,24660.5025,4690.13,6176.87
1.102,31.4292,24422.1363,4681.07,6165.99
1.104,31.4165,24804.1087,4683.8,6163.04
1.106,31.4599,24805.5604,4690.72,6179.9
1.108,31.5315,24490.0863,4699.2,6190.1
1.11,31.4606,24146.0529,4680.65,6164.55
1.112,31.4443,24367.8845,4688.43,6177.16
1.114,31.4661,24089.7255,4689.95,6180.12
1.116,31.5028,24590.3865,4692.15,6182.55
1.118,31.529,24781.4079,4702.15,6195.98
1.12,31.4683,24934.4944,4695.23,6186.39
1.122,31.4521,24986.8982,4698.36,6186.66
1.124,31.4724,24221.7505,4695.2,6180.21
1.126,31.5339,24424.8754,4702.75,6190.84
1.128,31.5241,24897.6774,4715.94,6214.08
1.13,31.4425,24284.1388,4692.62,6179.08
1.132,31.4763,24452.9258,4694.42,6180.97
1.134,31.458,24799.6064,4703.85,6194.59
1.136,31.4753,24527.4623,4699.1,6188.35
1.138,31.5232,24701.0174,4709.67,6208.14
1.14,31.4393,23784.4055,4685.8,6164.06
1.142,31.403,24265.9179,4682.69,6168.14
1.144,31.4343,24519.2493,4689.85,6170.48
1.146,31.5165,24230.9866,4703.51,6195.22
1.148,31.5571,25146.1707,4702.19,6191.49
1.15,31.5481,24772.8038,4703.46,6197.88
1.152,31.5091,24258.1294,4708.72,6207.61
1.154,31.5132,24370.7985,4696.47,6184.58
1.156,31.4997,24504.6935,4691,6172.69
1.158,31.5329,24885.7853,4700.4,6183.31
1.16,31.5,24958.4372,4708.43,6196.05
1.162,31.4568,24296.3091,4685.71,6163.65
1.164,31.3753,24202.8015,4682.58,6167.96
1.166,31.3523,24521.031,4684.56,6168.39
1.168,31.454,24186.9776,4689.07,6175.47
1.17,31.4621,24441.1839,4690.11,6175.34
1.172,31.452,24348.3765,4691.93,6181.67
1.174,31.4787,24427.6924,4694.11,6183.02
1.176,31.521,24406.9918,4704.31,6193.15
1.178,31.4558,24611.0747,4699.28,6191.8
1.18,31.4864,24544.4744,4699.2,6184.73
1.182,31.4993,24841.8826,4703.35,6199.73
1.184,31.5181,24595.1046,4699.21,6186.7
1.186,31.4808,24968.501,4695.38,6180.2
1.188,31.5136,24202.3919,4695.65,6181.76
1.19,31.5722,24138.514,4701.95,6187.64
1.192,31.5183,24246.3006,4703.67,6187.13
1.194,31.4984,24621.6249,4704.17,6199
1.196,31.4946,24637.2556,4699.83,6196.68
1.198,31.5341,24999.6956,4706.75,6206.55
1.2,31.4844,24410.5298,4694.44,6179.29
1.202,31.5311,24443.1733,4707.8,6203.92
1.204,31.5523,24795.2622,4707.39,6197.16
1.206,31.4797,24585.7107,4696.66,6178.87
1.208,31.561,25012.2261,4707.2,6199.86
1.21,31.6136,25088.8921,4699.74,6189.16
1.212,31.5601,24923.2257,4692.42,6183.74
1.214,31.5523,24368.3411,4686.66,6175.67
1.216,31.6092,24940.5526,4689.33,6172.86
1.218,31.5304,24930.9656,4706.45,6205.47
1.22,31.4579,24351.4982,4695.91,6192.15
1.222,31.527,23695.3711,4683.78,6164.93
1.224,31.4998,24875.9847,4695.75,6181.17
1.226,31.4502,24575.7425,4694.32,6180.62
1.228,31.3256,24149.3761,4678.22,6152.31
1.23,31.3938,24414.5013,4682.53,6166.39
1.232,31.4528,24176.8161,4691.73,6182.63
1.234,31.4255,24194.9852,4683.99,6160.04
1.236,31.4821,24775.5676,4693.94,6187.14
1.238,31.4986,24702.8426,4704.4,6193.25
1.24,31.518,24737.2588,4705.82,6195.68
1.242,31.5172,24969.0496,4705.5,6194.53
1.244,31.4918,24039.2161,4694.12,6177.35
1.246,31.4991,25180.9895,4686.91,6166.02
1.248,31.4405,24623.2823,4693.98,6178.73
1.25,31.4412,24238.351,4680.79,6149.76
1.252,31.5431,24452.8114,4708.08,6199.49
1.254,31.5226,24680.7737,4708.3,6197.45
1.256,31.543,24545.5007,4706.63,6191.15
1.258,31.5995,24276.2169,4711.06,6191.88
1.26,31.6688,24625.9853,4716.47,6202.23
1.262,31.5366,24227.1284,4693.51,6170.47
1.264,31.5214,24704.7765,4698.2,6185.3
1.266,31.5235,24436.19,4693.58,6171.64
1.268,31.4845,24576.225,4700.31,6182.9
1.27,31.4645,24076.2642,4688.06,6169.77
1.272,31.3998,23890.3715,4674.82,6147.43
1.274,31.4671,24396.1541,4686.24,6162.75
1.276,31.4735,24424.483,4694.95,6178.01
1.278,31.454,24660.9992,4689.26,6173.46
1.28,31.4951,24264.1624,4702.56,6189.69
1.282,31.4836,24486.2259,4695.5,6178.04
1.284,31.444,24484.2945,4693.12,6179.19
1.286,31.4469,24590.9482,4701.14,6197.39
1.288,31.4114,24561.5483,4681.25,6157.73
1.29,31.4095,24009.6863,4683.4,6159.95
1.292,31.5017,24090.7759,4690.66,6171.52
1.294,31.489,24555.608,4702.93,6191.89
1.296,31.4879,24576.0267,4693.77,6178.4
1.298,31.5328,24525.0196,4686.63,6169.46
1.3,31.489,24239.5499,4687.49,6167.23
1.302,31.3481,24071.1916,4680.95,6163.78
1.304,31.3483,24000.378,4680.7,6160.25
1.306,31.4112,24185.0929,4676.71,6155.31
1.308,31.5064,24306.8321,4690.83,6169.64
1.31,31.4706,24414.3777,4689.56,6168.45
1.312,31.3997,24288.9834,4683.61,6163.19
1.314,31.3527,23932.9346,4678.63,6161.23
1.316,31.3428,24347.5346,4684.88,6169.54
1.318,31.3299,24190.9078,4686.01,6164.9
1.32,31.386,24104.2398,4679.68,6169.61
1.322,31.3946,24282.8788,4683.29,6165.32
1.324,31.4338,24368.9664,4690.63,6171.07
1.326,31.4098,24460.2292,4684.31,6166.68
1.328,31.4361,24958.4989,4701.36,6195.22
1.33,31.4602,24347.6078,4695.47,6179.29
1.332,31.5082,24906.2956,4696.29,6190.08
1.334,31.5121,24282.2649,4695.98,6193.46
1.336,31.4711,24431.1678,4690.94,6177.29
1.338,31.4395,24071.2826,4692.45,6182.94
1.34,31.4217,23919.0757,4678.9,6154.8
1.342,31.4075,23623.8387,4675.29,6151.2
1.344,31.4013,24245.2333,4687.15,6173.3
1.346,31.4001,24249.9889,4681.22,6158.21
1.348,31.4765,24551.0141,4695.89,6184.65
1.35,31.4894,24469.6327,4692.83,6176.73
1.352,31.4262,23940.2349,4678.88,6159.57
1.354,31.4517,24494.4371,4689.88,6171.03
1.356,31.4724,24459.6179,4691.08,6169.32
1.358,31.4832,24142.6351,4686.12,6163.09
1.36,31.442,24181.8394,4692.78,6176.6
1.362,31.4156,24405.5149,4685.84,6166.62
1.364,31.4368,23896.734,4680.38,6154.91
1.366,31.4068,24641.5292,4698.1,6189.34
1.368,31.32,23988.4479,4662.93,6137.38
1.37,31.4228,24595.3012,4686.31,6165.53
1.372,31.4182,24096.4817,4685.23,6162.55
1.374,31.4981,24788.5737,4685.06,6164.55
1.376,31.4545,24538.178,4700.39,6184.37
1.378,31.4119,24991.8702,4691.6,6178.59
1.38,31.4427,24548.3831,4688.01,6164.1
1.382,31.4586,25133.8526,4695.3,6175.62
1.384,31.4444,25222.8874,4697.32,6186.56
1.386,31.375,24996.4552,4686.83,6174.01
1.388,31.3505,24644.4423,4686.34,6169.02
1.39,31.4579,24680.4245,4688.73,6170.61
1.392,31.5464,24462.4519,4698.01,6186.31
1.394,31.5312,24748.7112,4701.32,6187.63
1.396,31.4869,24748.7501,4698.34,6178.66
1.398,31.4406,24655.1633,4700.33,6187.63
1.4,31.4877,24727.8363,4707.58,6203.16
1.402,31.4002,24315.1889,4684.29,6157.53
1.404,31.4537,24577.0343,4689.45,6165.33
1.406,31.5586,24782.9169,4703.71,6191.78
1.408,31.4638,24311.1104,4689.79,6175.02
1.41,31.4596,24269.6073,4686.33,6167.78
1.412,31.4995,24519.4553,4698.04,6183.08
1.414,31.4734,24878.5087,4705.11,6195.09
1.416,31.4615,25063.9447,4698.38,6180.69
1.418,31.4181,24210.0565,4688.23,6177.24
1.42,31.4104,24549.2439,4693.72,6180.35
1.422,31.4135,24700.3563,4687.25,6171.1
1.424,31.4767,24590.3988,4695.73,6181.77
1.426,31.4519,24373.4909,4695.14,6180.36
1.428,31.4839,24709.8954,4696.57,6178.35
1.43,31.4459,24279.8395,4683.28,6161.76
1.432,31.3412,24368.1674,4672.77,6154.51
1.434,31.411,24213.7353,4683.66,6162.59
1.436,31.4288,23751.0945,4680.36,6156.9
1.438,31.4504,24697.9166,4693.01,6177.55
1.44,31.5285,25037.9426,4704.89,6196.67
1.442,31.4631,24471.4347,4692.72,6180.07
1.444,31.4235,24214.1422,4692.67,6176.43
1.446,31.4321,24198.0745,4684.31,6166.26
1.448,31.4279,24550.1147,4683.27,6165.39
1.45,31.3818,24094.7994,4698.7,6192.32
1.452,31.43,24604.2689,4694.2,6177.85
1.454,31.4107,24680.3637,4694.63,6183.31
1.456,31.4505,24449.8738,4695.82,6183.83
1.458,31.5136,24661.1147,4702.78,6188.61
1.46,31.4535,23963.8549,4688.35,6168.61
1.462,31.402,24152.2151,4681.53,6162.35
1.464,31.4775,24700.8321,4692.74,6175.93
1.466,31.4313,24188.8378,4688.15,6172.07
1.468,31.4343,24644.0343,4694.57,6180.11
1.47,31.4834,24390.521,4701.28,6190.29
1.472,31.4807,24025.7767,4679.85,6151.4
1.474,31.5198,24591.9376,4703.31,6200.21
1.476,31.4591,24223.8499,4699.18,6186.65
1.478,31.4038,24119.5827,4686.18,6174.97
1.48,31.4379,24892.2899,4691.26,6169.31
1.482,31.3985,24596.3319,4688.96,6167.76
1.484,31.3897,24558.3008,4686.5,6164.33
1.486,31.4086,24604.5035,4694.23,6181.62
1.488,31.4784,24860.9915,4697.04,6182.89
1.49,31.4681,24667.7801,4702.28,6188.88
1.492,31.4654,24293.4054,4697.13,6181.79
1.494,31.418,24560.3976,4696.09,6190.77
1.496,31.4231,24404.3659,4689.41,6173.67
1.498,31.424,24420.3407,4695.31,6173.11
1.5,31.3589,24380.8004,4685.21,6170.69
1.502,31.4184,24178.7177,4689.38,6175.52
1.504,31.3753,23798.9044,4674.33,6148.61
1.506,31.3729,24445.5528,4695.85,6185.5
1.508,31.4327,24413.7117,4689.71,6173.49
1.51,31.5163,24636.9014,4704.51,6191.77
1.512,31.4325,24075.0523,4684.21,6164.74
1.514,31.4178,24069.1917,4681.38,6157.07
1.516,31.4539,24145.986,4691.73,6176.34
1.518,31.4658,24225.5865,4683.23,6162.97
1.52,31.5075,24615.7861,4699.36,6185.84
1.522,31.4875,24712.776,4701.4,6187.35
1.524,31.4201,24497.4107,4690.03,6172.89
1.526,31.4791,25038.0488,4708.6,6196.77
1.528,31.5183,24736.7788,4698.85,6187.5
1.53,31.4525,24225.9262,4685.36,6165.41
1.532,31.4776,24433.7775,4699.28,6186.81
1.534,31.4448,24227.8158,4696.64,6180.88
1.536,31.4648,24587.3349,4693.44,6178.65
1.538,31.4415,24791.6698,4699.88,6192.56
1.54,31.4474,24541.6587,4704.86,6195.7
1.542,31.4322,24212.1771,4695.63,6193.09
1.544,31.5017,24426.0685,4689.74,6171.73
1.546,31.4769,24591.8847,4695.77,6184.64
1.548,31.4596,24389.711,4688.74,6178.79
1.55,31.4204,24641.2845,4688.3,6177.49
1.552,31.451,24464.865,4691.62,6185.53
1.554,31.4349,24572.2598,4687.91,6175.92
1.556,31.3886,24497.2402,4699.19,6196.11
1.558,31.3932,24591.2769,4694.47,6178.65
1.56,31.3984,24520.7363,4688.27,6172.27
1.562,31.4421,24860.5393,4703.64,6203.94
1.564,31.4531,24792.1024,4700.98,6198.76
1.566,31.4258,24633.6772,4702.22,6193.14
1.568,31.399,24289.7435,4690.75,6173.97
1.57,31.3763,24147.0849,4688.52,6178.08
1.572,31.4124,23981.424,4684.39,6168.72
1.574,31.443,24648.7163,4693.73,6175.86
1.576,31.4664,24855.0373,4694.64,6180.73
1.578,31.3441,24596.9388,4687.65,6169.33
1.58,31.331,24450.6455,4682.37,6168.65
1.582,31.5163,25273.714,4707.6,6200.15
1.584,31.4522,24974.6832,4695.27,6183.93
1.586,31.4279,24774.075,4701.41,6191.86
1.588,31.3162,24054.2868,4684.28,6170.31
1.59,31.3469,24469.125,4694,6184.7
1.592,31.3924,24259.5928,4688.04,6173.4
1.594,31.4306,25155.999,4704.9,6200.83
1.596,31.4227,24537.7367,4687.74,6166.34
1.598,31.5771,25058.8951,4715.78,6209.86
1.6,31.6238,24716.4149,4703.71,6194.76
1.602,31.5496,24685.4539,4698.02,6191.87
1.604,31.4175,24538.8173,4689.48,6180.48
1.606,31.3833,24172.8691,4681.77,6166.47
1.608,31.3681,24041.1113,4686.5,6173.25
1.61,31.4111,24320.0631,4681.82,6165.55
1.612,31.375,24473.0195,4687.11,6172.69
1.614,31.4168,24476.3447,4692.73,6176.99
1.616,31.4527,25253.7042,4707.77,6205.99
1.618,31.4207,24631.3021,4690.7,6176.62
1.62,31.429,24559.5209,4685.14,6168.27
1.622,31.4069,24592.1689,4686.23,6174.39
1.624,31.4446,24500.3233,4690.34,6170.75
1.626,31.494,24640.1475,4700.48,6192.09
1.628,31.4778,24219.6257,4683.2,6168.5
1.63,31.4297,24887.9097,4691.93,6185.62
1.632,31.4088,24851.5365,4688.99,6175.52
1.634,31.4008,24711.1721,4686.03,6175.33
1.636,31.4423,24809.5504,4699.48,6184.92
1.638,31.4525,24350.1711,4688.82,6171.33
1.64,31.4369,24889.3355,4699.36,6182.22
1.642,31.5108,24761.9402,4696.73,6186.31
1.644,31.4841,24577.5039,4686.62,6167.01
1.646,31.4699,24392.2238,4691.96,6172.06
1.648,31.4814,24919.7966,4708.45,6203.37
1.65,31.4393,24665.3288,4693.89,6177.47
1.652,31.4895,24521.2816,4695.1,6182.79
1.654,31.4622,24533.2891,4693.84,6180.37
1.656,31.4306,24792.2476,4687.78,6168.25
1.658,31.4785,24367.8909,4691.57,6177.78
1.66,31.4504,24725.4629,4688.71,6167.12
1.662,31.4848,25006.6522,4706.38,6202.03
1.664,31.4907,24548.3829,4698.38,6183.1
1.666,31.5796,24555.8394,4696.24,6179.22
1.668,31.4557,24387.4373,4686.49,6170.11
1.67,31.4198,25331.0707,4686.41,6166.28
1.672,31.44,24793.3685,4686.6,6171.53
1.674,31.5343,24443.3901,4690.35,6173.48
1.676,31.5154,24432.5023,4695.09,6185.21
1.678,31.4563,24603.9737,4693.68,6183.14
1.68,31.463,24734.8671,4688.97,6168.73
1.682,31.5124,24989.4834,4709.53,6201.69
1.684,31.5861,25275.9845,4716.33,6208.98
1.686,31.5866,24521.2773,4700.72,6192.74
1.688,31.5406,24899.5784,4702.93,6188.73
1.69,31.4981,24617.4298,4698.36,6187.76
1.692,31.4337,25375.1509,4698.39,6188.97
1.694,31.4506,25039.9739,4694.55,6176.67
1.696,31.452,25297.79,4690.46,6174.74
1.698,31.4053,24602.8524,4680.99,6163
1.7,31.5054,25117.0602,4706.4,6196.63
1.702,31.4842,24639.3346,4695.4,6185.45
1.704,31.491,24732.995,4703.59,6187.33
1.706,31.4412,24153.1292,4693.92,6181.36
1.708,31.5001,24878.8135,4697.95,6184.51
1.71,31.4355,24593.4982,4692,6177.62
1.712,31.3414,24260.836,4679.4,6166.34
1.714,31.3529,24505.3126,4689.29,6177.31
1.716,31.3569,24413.9301,4688.05,6177.38
1.718,31.3805,24188.8688,4679.12,6163.8
1.72,31.4849,24545.4803,4696.42,6181.59
1.722,31.4812,24575.1762,4696.69,6181.3
1.724,31.3806,24266.671,4683.19,6166.85
1.726,31.3429,24589.0991,4688.94,6169.64
1.728,31.3754,24632.2795,4698.41,6190.53
1.73,31.3187,24138.5047,4681.35,6162.77
1.732,31.3537,24355.4913,4680.02,6162.47
1.734,31.3743,24632.7098,4684.84,6162.07
1.736,31.3366,24572.551,4677.3,6161.79
1.738,31.4142,24276.845,4682.39,6152.35
1.74,31.4191,24601.2648,4684.62,6166.78
1.742,31.4459,24698.0893,4697.95,6180.9
1.744,31.398,24975.8779,4692.8,6176.02
1.746,31.3749,24429.8339,4685.6,6172.19
1.748,31.368,24637.6144,4678.58,6155.33
1.75,31.3929,25008.9583,4685.65,6171.21
1.752,31.4462,25080.761,4698.14,6192.65
1.754,31.5583,24944.6909,4706.24,6202.71
1.756,31.5418,24653.6662,4696.13,6183.36
1.758,31.4977,24965.9628,4696.18,6183.2
1.76,31.4948,24770.5918,4696.57,6181.13
1.762,31.4381,24436.7426,4691.68,6175.12
1.764,31.3534,24512.3436,4687.95,6169.08
1.766,31.4016,24687.0956,4692.28,6182.82
1.768,31.3911,24208.5601,4684.36,6172.8
1.77,31.4523,24743.5976,4702.07,6196.71
1.772,31.3942,24392.5968,4682.32,6160.46
1.774,31.4123,24558.0594,4687.73,6171.67
1.776,31.407,24743.2774,4687.19,6174.22
1.778,31.4197,24769.9549,4696.39,6185.39
1.78,31.4425,24920.7103,4698.01,6185.14
1.782,31.4056,24833.0168,4686.49,6161.8
1.784,31.3232,24205.8318,4673.47,6150.89
1.786,31.3039,24028.7739,4679.36,6159.43
1.788,31.4015,24807.5991,4695.1,6181.61
1.79,31.3763,24537.3066,4691.61,6176.7
1.792,31.324,24016.4313,4671.1,6145.92
1.794,31.4123,24166.8895,4679.39,6157.65
1.796,31.4897,24473.6174,4699.78,6195.61
1.798,31.532,24550.7401,4701.57,6193.92
1.8,31.4049,24453.5041,4695.29,6182.98
1.802,31.4677,24726.6825,4691.81,6179.94
1.804,31.5358,24593.558,4708.93,6201.17
1.806,31.5545,24576.0828,4692.21,6175.27
1.808,31.5232,25041.8796,4707.85,6198.38
1.81,31.5416,25286.8017,4703.7,6189.25
1.812,31.4829,24622.3871,4691.53,6182.76
1.814,31.4499,24613.0681,4692.32,6176.36
1.816,31.4856,24605.5612,4688.31,6171.14
1.818,31.5389,24611.9341,4698.91,6185.43
1.82,31.5185,24780.7006,4689.12,6175.57
1.822,31.4706,24864.7875,4696.22,6189.53
1.824,31.4519,24824.3755,4698.34,6194.79
1.826,31.5388,24935.7598,4720.65,6223.68
1.828,31.5182,24597.7977,4692.33,6172.62
1.83,31.4868,24849.5171,4704.19,6191.57
1.832,31.4515,24185.5131,4675.04,6156.99
1.834,31.4365,24551.0546,4693.87,6180.91
1.836,31.4026,24488.173,4686.68,6168.72
1.838,31.4465,24760.1181,4703.35,6197.7
1.84,31.4063,24071.1631,4686.14,6168.26
1.842,31.3942,24166.6964,4684.88,6167.82
1.844,31.4567,24702.1037,4691.75,6178.81
1.846,31.4209,24391.4772,4696.24,6188.03
1.848,31.4636,24147.3645,4686.54,6163.21
1.85,31.5342,24880.9083,4714.42,6211.42
1.852,31.507,24406.5642,4693.27,6178.71
1.854,31.4741,24391.0783,4692.24,6178.3
1.856,31.4513,24194.0011,4685.8,6168.5
1.858,31.4137,24536.8647,4680.58,6153.8
1.86,31.3893,24648.1226,4691.91,6175.77
1.862,31.3517,24198.4897,4683.34,6157.68
1.864,31.4077,23829.92,4688.75,6172.89
1.866,31.4738,24157.2782,4690.86,6183.17
1.868,31.4756,24645.8005,4692.44,6175.78
1.87,31.4397,24329.7132,4687.48,6166.03
1.872,31.4529,24457.4474,4683.46,6159.71
1.874,31.4572,24272.9332,4691.22,6173.93
1.876,31.5239,24352.1639,4683.62,6155.51
1.878,31.4577,23951.7012,4678.39,6154.61
1.88,31.4356,24375.0349,4694.28,6178.39
1.882,31.3846,24231.0758,4682.77,6163.41
1.884,31.4585,24637.4659,4684.89,6168.44
1.886,31.4679,23991.8368,4694.74,6178.63
1.888,31.4372,24341.5632,4685.44,6158.24
1.89,31.4867,24281.2644,4703.24,6185.93
1.892,31.4644,24404.0345,4693.04,6176.32
1.894,31.4232,24641.5263,4690.35,6180.44
1.896,31.4101,24260.4608,4681.3,6162.39
1.898,31.4664,24273.2038,4684.88,6162.62
1.9,31.4673,24326.5053,4693.79,6180.9
1.902,31.4274,24485.2736,4690.21,6176.75
1.904,31.4498,24078.0825,4681.37,6161.11
1.906,31.4976,24732.545,4698.87,6190.62
1.908,31.4876,24415.2598,4685.87,6170.65
1.91,31.5181,25004.9499,4706.95,6202.39
1.912,31.4659,24576.0889,4682.67,6165.4
1.914,31.52,24670.3585,4693.66,6178.81
1.916,31.4832,24867.8358,4703.3,6196.4
1.918,31.4248,24274.1351,4689.6,6181.1
1.92,31.4154,24423.4546,4694.13,6182.47
1.922,31.3833,23819.9922,4681.93,6163.29
1.924,31.4151,24664.2774,4691.61,6180.76
1.926,31.4307,24299.5494,4692.59,6184.21
1.928,31.4401,23872.1691,4691.79,6172.34
1.93,31.4264,24239.7083,4684.2,6166.43
1.932,31.4783,24755.9896,4697.1,6185.81
1.934,31.4955,24620.1547,4693.18,6176.97
1.936,31.5201,24595.2768,4692.81,6170.14
1.938,31.5001,24669.0501,4689.46,6171.06
1.94,31.5035,24612.9122,4699.52,6186.33
1.942,31.3908,24643.7966,4688.66,6175.67
1.944,31.4235,24472.3504,4694.66,6178.52
1.946,31.4652,24487.479,4705.18,6194.54
1.948,31.4339,24062.8497,4686.46,6175.83
1.95,31.4278,24412.6757,4691.48,6170.11
1.952,31.4785,24334.5086,4692.63,6168.9
1.954,31.4878,25082.4114,4697.26,6180.48
1.956,31.4882,24296.0029,4703.86,6191.47
1.958,31.4652,24025.2963,4691.73,6172.74
1.96,31.4271,24299.5609,4693.14,6175.33
1.962,31.316,23600.0272,4669.96,6140.04
1.964,31.3961,24200.3235,4681.45,6153.58
1.966,31.459,24199.7127,4679.71,6152.99
1.968,31.4253,24147.6974,4679.38,6152.98
1.97,31.4219,24201.9449,4687.32,6165.79
1.972,31.3548,24244.7885,4683.09,6159.3
1.974,31.3808,24471.4738,4675.6,6144.3
1.976,31.4227,24217.9249,4689.85,6166.43
1.978,31.5503,24347.7715,4690.22,6164.31
1.98,31.5478,24292.3028,4685.52,6156.89
1.982,31.4429,24278.9166,4681,6159.08
1.984,31.4511,24279.4734,4688.52,6160.76
1.986,31.4646,24419.8426,4688.58,6165.45
1.988,31.4714,24000.1642,4690.43,6167.39
1.99,31.4223,24223.0762,4679.61,6157.94
1.992,31.3764,24043.9725,4679.24,6153.8
1.994,31.4361,24651.0649,4689.84,6166.74
1.996,31.4825,24091.1694,4686.97,6160.61
1.998,31.4466,24324.6648,4683.37,6157.31
2,31.4364,24326.9303,4679.11,6153
2.002,31.4555,24033.6909,4697.45,6179.29
2.004,31.3991,23976.4721,4671.86,6141.18
2.006,31.4663,24436.519,4685.97,6160.55
2.008,31.4107,24110.2281,4675.36,6138.72
2.01,31.3872,24200.5101,4676.25,6146.98
2.012,31.4226,23940.5017,4682.03,6157.6
2.014,31.3516,23912.7848,4667.62,6130.88
2.016,31.4632,24425.4248,4679.86,6150.54
2.018,31.5797,24550.0296,4705.84,6187.88
2.02,31.4906,24345.8871,4693.55,6174.33
2.022,31.4641,24502.8116,4688.54,6172.35
2.024,31.4116,24220.9569,4679.18,6151.06
2.026,31.4676,24713.9854,4691.61,6175.35
2.028,31.4507,24235.1715,4693.69,6176.39
2.03,31.5081,24279.7279,4679.9,6140.59
2.032,31.5117,24260.4721,4689.38,6165.73
2.034,31.3766,24435.0801,4675.03,6143.7
2.036,31.3587,24400.5326,4671.16,6139.62
2.038,31.4007,24339.2474,4672.18,6138.25
2.04,31.4992,24969.684,4686.53,6153.14
2.042,31.4866,24397.9529,4684.67,6159.25
2.044,31.3509,24678.5232,4679.51,6153.8
2.046,31.3712,24813.5521,4695.2,6180.37
2.048,31.4339,24232.5119,4688.79,6161.01
2.05,31.4701,24246.6553,4678.96,6154.71
2.052,31.4407,24717.0056,4699.75,6182.56
2.054,31.4181,24641.3957,4690.16,6167.52
2.056,31.3401,24173.4084,4677.85,6153.44
2.058,31.3393,24261.0551,4676.48,6155.22
2.06,31.4243,24399.4574,4688.77,6159.51
2.062,31.5233,24698.5094,4693.03,6169.71
2.064,31.4564,23956.4455,4691.13,6172.35
2.066,31.4026,24291.233,4682.15,6167.68
2.068,31.4755,24623.3045,4697.12,6178.41
2.07,31.466,24472.3105,4687.46,6164.9
2.072,31.4112,24476.5544,4687.35,6159.86
2.074,31.3285,24448.2969,4681.53,6161.83
2.076,31.3974,24659.3282,4687.87,6163.98
2.078,31.4249,24190.3452,4682.81,6159.67
2.08,31.4184,24213.5452,4690.12,6167.96
2.082,31.4021,24433.5035,4682.71,6157.64
2.084,31.4145,23622.1973,4684.87,6163.09
2.086,31.4382,24410.2983,4681.85,6156.36
2.088,31.4202,24155.0429,4684.31,6159.3
2.09,31.3763,23810.4497,4672.64,6145.93
2.092,31.4545,24606.9704,4684.13,6156.57
2.094,31.4396,24610.5768,4699.57,6181.42
2.096,31.3491,24481.8124,4684.84,6159.53
2.098,31.3897,24291.24,4678.13,6145.71
2.1,31.4267,24133.3854,4692.15,6176.36
2.102,31.4928,24138.5004,4689.96,6163.21
2.104,31.4929,24235.3821,4689.97,6161.12
2.106,31.3691,24060.4468,4678.61,6149.82
2.108,31.3375,23928.1115,4680.69,6152.12
2.11,31.3976,24213.3474,4691.26,6176.02
2.112,31.3772,24100.6253,4670.79,6135.38
2.114,31.3948,23924.6101,4683.47,6161.58
2.116,31.4441,24531.0153,4685.48,6166.76
2.118,31.4588,24387.1824,4689.26,6168.42
2.12,31.4744,24342.4819,4681.19,6155.72
2.122,31.5083,24485.3038,4692,6170.28
2.124,31.4466,24268.1093,4677.62,6144.16
2.126,31.5418,25009.6858,4698.01,6178.36
2.128,31.4386,24518.8628,4685.85,6163.74
2.13,31.3655,24455.0658,4680.82,6155.66
2.132,31.3216,24042.775,4666.38,6133.94
2.134,31.4509,24688.4746,4685.14,6157.92
2.136,31.3917,24320.7199,4667.63,6132.25
2.138,31.3298,23755.3927,4670.56,6133.59
2.14,31.3946,23947.2245,4676.79,6149.96
2.142,31.4265,24582.7483,4688.05,6162.24
2.144,31.4456,24463.883,4682.44,6151.56
2.146,31.458,24529.9035,4695.67,6170.61
2.148,31.4976,25105.3204,4697.15,6178.82
