NIST ,intact
5641.58,0.00105
5641.61,0.00158
5641.64,0.0083
5641.68,0.01648
5641.71,0.01527
5641.74,0.00959
5641.78,0.00315
5641.87,0.00122
5641.91,0.00381
5641.94,0.00527
5641.97,0.00462
5642.01,0.00272
5642.04,9.68E-04
5642.14,7.06E-04
5642.17,0.00354
5642.2,0.0066
5642.24,0.00848
5642.27,0.00609
5642.3,0.00294
5642.33,3.46E-04
5642.43,2.14E-04
5642.47,0
5642.5,0
5642.53,3.70E-05
5642.73,0.00299
5642.76,0.00817
5642.8,0.012
5642.83,0.01325
5642.86,0.00981
5642.89,0.00675
5642.93,0.00541
5642.96,0.00556
5642.99,0.0045
5643.03,0.00189
5643.13,0.00324
5643.16,0.00653
5643.19,0.00914
5643.22,0.00876
5643.26,0.00911
5643.29,0.01037
5643.32,0.01095
5643.35,0.00781
5643.39,0.0044
5643.42,4.82E-04
5643.52,4.95E-04
5643.65,0.00421
5643.72,0.01003
5643.75,0.01544
5643.78,0.01535
5643.81,0.01073
5643.85,0.00614
5643.88,0.00326
5643.91,0.00159
5643.95,0.00143
5643.98,6.91E-04
5644.08,2.22E-05
5644.11,2.22E-05
5644.14,0
5644.18,0
5645.13,0
5645.16,0
5645.2,1.48E-04
5645.3,2.96E-04
5645.33,0.002
5645.39,0.00399
5645.43,0.00549
5645.46,0.00416
5645.49,7.84E-04
5645.56,9.59E-04
5645.59,0.0053
5645.62,0.0116
5645.66,0.01632
5645.69,0.0146
5645.72,0.01152
5645.76,0.0093
5645.79,0.00611
5645.82,0.00511
5645.85,0.00524
5645.89,0.00264
5645.92,0.00105
5645.95,4.66E-04
5646.05,1.26E-04
5646.09,0
5646.12,0
5646.58,0
5646.61,0
5646.64,1.18E-04
5646.77,0.00174
5646.84,0.00432
5646.87,0.00606
5646.91,0.00515
5646.94,0.00348
5646.97,0.00312
5647.01,0.00439
5647.04,0.00658
5647.07,0.00682
5647.1,0.00437
5647.14,0.00155
5647.27,9.61E-05
5647.3,0
5647.33,0
5648.52,0
5648.55,0
5648.59,9.61E-05
5648.72,0.00143
5648.78,0.00349
5648.82,0.00533
5648.85,0.00504
5648.88,0.00309
5648.91,0.00109
5649.08,1.96E-04
5649.11,0.00173
5649.14,0.00359
5649.18,0.00502
5649.21,0.00394
5649.24,0.0021
5649.28,4.51E-04
5649.38,8.13E-05
5649.41,1.48E-05
5649.44,0
5649.48,0
5649.64,0
5649.67,0
5649.7,2.29E-04
5649.83,0.00306
5649.9,0.00852
5649.93,0.01316
5649.97,0.01339
5650,0.0106
5650.03,0.00697
5650.1,0.00503
5650.13,0.00504
5650.16,0.00419
5650.2,0.00238
5650.23,5.99E-04
5650.33,7.39E-06
5650.43,9.80E-04
5650.49,0.00158
5650.53,0.00259
5650.56,0.0036
5650.59,0.00452
5650.63,0.00579
5650.66,0.00683
5650.69,0.00498
5650.72,0.00269
5650.76,6.06E-04
5650.86,1.33E-04
5650.89,1.48E-05
5650.92,0
5650.96,4.44E-05
5651.15,0.00185
5651.18,0.00716
5651.22,0.01338
5651.25,0.01698
5651.28,0.01686
5651.32,0.01086
5651.35,0.00526
5651.38,0.00221
5651.42,0.0018
5651.45,0.00197
5651.48,0.00211
5651.51,4.36E-04
5651.61,0.0014
5651.65,0.00582
5651.68,0.01079
5651.71,0.01319
5651.74,0.01079
5651.78,0.0058
5651.81,0.00142
5651.94,1.04E-04
5651.97,0
5652.01,0
5652.34,0
5652.37,0
5652.4,2.22E-05
5652.44,2.00E-04
5652.53,8.31E-04
5652.6,0.00419
5652.63,0.008
5652.67,0.01037
5652.7,0.00748
5652.73,0.00364
5652.76,4.49E-04
5652.86,2.66E-04
5652.9,0
5652.93,0
5654.61,0
5654.64,0
5654.68,6.65E-05
5654.77,2.22E-05
5654.81,9.58E-04
5654.87,0.0022
5654.9,0.00324
5654.94,0.00288
5654.97,0.0017
5655,5.32E-04
5655.14,2.96E-05
5655.17,1.63E-04
5655.27,2.70E-04
5655.3,0.00222
5655.37,0.00459
5655.4,0.00638
5655.43,0.00493
5655.46,0.00264
5655.5,5.54E-04
5655.6,0.00104
5655.63,0.00341
5655.66,0.00602
5655.69,0.00717
5655.73,0.00502
5655.76,0.00228
5655.86,1.70E-04
5655.89,0.00196
5655.93,0.00293
5655.96,0.0037
5655.99,0.0034
5656.02,0.00325
5656.06,0.00335
5656.09,0.00291
5656.12,0.00208
5656.16,6.10E-04
5656.25,0.00324
5656.29,0.00983
5656.32,0.01612
5656.35,0.01739
5656.39,0.01152
5656.42,0.00402
5656.52,0.00322
5656.55,0.00742
5656.58,0.00846
5656.62,0.00589
5656.65,0.0027
5656.68,1.90E-04
5656.78,2.22E-04
5656.88,5.21E-04
5656.95,0.00198
5656.98,0.00281
5657.01,0.00339
5657.04,0.00348
5657.11,0.00462
5657.14,0.00658
5657.18,0.00809
5657.21,0.00655
5657.24,0.00375
5657.27,8.43E-04
5657.44,6.62E-04
5657.47,0.0021
5657.51,0.00355
5657.54,0.00399
5657.57,0.00269
5657.6,0.00117
5657.64,2.40E-05
5657.8,9.50E-04
5657.87,0.00309
5657.9,0.0053
5657.93,0.00602
5657.97,0.00409
5658,0.0018
5658.03,5.73E-05
5658.13,1.26E-04
5658.17,0
5658.2,0
5658.33,0
5658.36,0
5658.39,1.40E-04
5658.53,0.00228
5658.59,0.00639
5658.63,0.01035
5658.66,0.01086
5658.69,0.00709
5658.72,0.00288
5658.85,1.92E-04
5658.89,0
5658.92,0
5659.42,0
5659.45,0
5659.48,9.61E-05
5659.58,2.81E-04
5659.61,0.00105
5659.68,0.0022
5659.71,0.00371
5659.75,0.00362
5659.81,0.00368
5659.84,0.004
5659.88,0.00328
5659.91,0.00385
5659.94,0.00544
5659.98,0.00658
5660.01,0.00844
5660.04,0.00949
5660.07,0.00806
5660.11,0.00658
5660.14,0.00405
5660.17,0.00155
5660.21,2.81E-04
5660.31,2.22E-05
5660.34,2.96E-05
5660.37,0
5660.41,9.61E-05
5660.5,1.92E-04
5660.54,0.0013
5660.6,0.00259
5660.63,0.00353
5660.67,0.00259
5660.7,0.0013
5660.73,1.92E-04
5660.83,9.61E-05
5660.86,0
5660.9,0
5660.93,0
5660.97,0
5661,8.87E-05
5661.13,0.00146
5661.19,0.00419
5661.23,0.00685
5661.26,0.00729
5661.29,0.00479
5661.33,0.00197
5661.53,0.00106
5661.59,0.00419
5661.62,0.00731
5661.66,0.00967
5661.69,0.01059
5661.72,0.01134
5661.75,0.01044
5661.79,0.00942
5661.82,0.00583
5661.85,0.00245
5661.99,2.14E-04
5662.02,0
5662.05,0
5662.77,0
5662.81,0
5662.84,1.63E-04
5662.94,2.70E-04
5662.97,0.00222
5663.04,0.00459
5663.07,0.00638
5663.11,0.00493
5663.14,0.00259
5663.17,5.25E-04
5663.27,1.18E-04
5663.3,1.48E-05
5663.34,0
5663.37,0
5663.96,0
5663.99,0
5664.03,1.48E-04
5664.13,4.62E-05
5664.16,0.00213
5664.23,0.00493
5664.26,0.00722
5664.29,0.00599
5664.32,0.00348
5664.36,0.0019
5664.39,0.00197
5664.42,0.00346
5664.46,0.00475
5664.49,0.00336
5664.52,0.00147
5664.56,6.84E-05
5664.66,1.04E-04
5664.69,0
5664.72,4.44E-05
5664.85,7.32E-04
5664.92,0.0021
5664.95,0.00343
5664.98,0.00364
5665.02,0.0024
5665.05,9.87E-04
5665.18,6.65E-05
5665.21,0
5665.25,0
5666.8,0
5666.83,0
5666.86,9.61E-05
5666.99,0.00161
5667.06,0.00469
5667.09,0.00772
5667.13,0.0083
5667.16,0.00549
5667.19,0.00229
5667.32,1.55E-04
5667.36,0
5667.39,0
5667.62,0
5667.65,0
5667.68,7.39E-05
5667.82,2.03E-04
5667.88,0.00305
5667.92,0.00715
5667.95,0.01019
5667.98,0.01114
5668.02,0.00765
5668.05,0.00342
5668.08,4.31E-04
5668.21,0.00198
5668.25,0.00659
5668.28,0.01139
5668.31,0.01312
5668.35,0.00898
5668.38,0.004
5668.41,2.11E-04
5668.54,9.13E-04
5668.58,0.00379
5668.61,0.00695
5668.64,0.00861
5668.67,0.00609
5668.71,0.00287
5668.74,3.64E-04
5668.87,0.00157
5668.91,0.00496
5668.94,0.0081
5668.97,0.00889
5669,0.00579
5669.04,0.00326
5669.07,0.00275
5669.1,0.00438
5669.14,0.00623
5669.17,0.00656
5669.2,0.00383
5669.24,0.00135
5669.37,1.11E-04
5669.4,0
5669.43,0
5669.46,0
5669.5,2.22E-05
5669.53,2.22E-05
5669.63,4.77E-04
5669.7,0.0018
5669.73,0.00321
5669.76,0.00386
5669.8,0.00269
5669.83,0.00124
5669.86,9.42E-05
5669.96,8.87E-05
5670,0
5670.03,0
5670.12,0
5670.16,0
5670.19,2.96E-05
5670.32,5.32E-04
5670.39,0.0017
5670.42,0.00288
5670.46,0.00324
5670.49,0.0022
5670.52,9.58E-04
5670.55,2.22E-05
5670.65,6.65E-05
5670.68,0
5670.72,0
5670.79,0
5670.82,0
5670.85,8.13E-05
5670.98,9.80E-04
5671.05,0.00527
5671.08,0.01098
5671.11,0.01514
5671.15,0.01442
5671.18,0.01013
5671.21,0.00539
5671.25,0.00139
5671.41,6.65E-05
5671.45,0
5671.48,0
5671.74,0
5671.77,0
5671.81,2.22E-04
5671.9,2.77E-04
5671.94,0.00308
5672,0.00659
5672.04,0.00935
5672.07,0.00762
5672.1,0.00419
5672.14,0.00104
5672.23,8.87E-05
5672.27,1.70E-04
5672.37,2.51E-04
5672.4,0.0017
5672.47,0.00339
5672.5,0.00462
5672.53,0.00339
5672.57,0.0017
5672.6,3.70E-04
5672.7,3.62E-04
5672.73,0.0016
5672.76,0.00319
5672.8,0.00435
5672.83,0.00319
5672.86,0.0016
5672.89,2.37E-04
5672.99,1.18E-04
5673.03,0
5673.06,0
5673.1,0
5673.13,0
5673.16,1.63E-04
5673.26,1.04E-04
5673.29,0.00231
5673.36,0.00519
5673.39,0.00757
5673.42,0.00656
5673.46,0.00379
5673.49,0.00112
5673.62,1.26E-04
5673.72,2.22E-05
5673.75,9.58E-04
5673.82,0.0022
5673.85,0.00324
5673.88,0.00288
5673.92,0.0017
5673.95,5.32E-04
5674.08,2.96E-05
5674.11,0
5674.15,0
5674.74,0
5674.78,0
5674.81,8.13E-05
5674.94,0.00119
5675.01,0.00268
5675.04,0.00439
5675.07,0.0049
5675.1,0.00439
5675.14,0.00391
5675.17,0.00289
5675.2,0.00139
5675.24,8.83E-04
5675.27,0.00104
5675.3,0.00186
5675.34,0.00307
5675.37,0.00295
5675.4,0.0017
5675.43,5.32E-04
5675.53,2.96E-05
5675.66,8.02E-04
5675.73,0.0021
5675.76,0.0033
5675.8,0.0033
5675.83,0.0021
5675.86,8.02E-04
5676,5.17E-05
5676.03,0
5676.06,0
5676.32,0
5676.36,0
5676.39,2.96E-05
5676.42,5.17E-05
5676.52,3.70E-04
5676.59,0.0025
5676.62,0.00541
5676.65,0.00766
5676.69,0.00707
5676.72,0.0052
5676.75,0.00237
5676.79,3.42E-04
5676.92,2.00E-04
5677.05,0.00219
5677.12,0.00499
5677.15,0.00738
5677.18,0.00802
5677.22,0.00737
5677.25,0.00749
5677.28,0.00782
5677.31,0.00713
5677.35,0.0057
5677.38,0.0046
5677.41,0.0042
5677.45,0.00452
5677.48,0.00356
5677.51,0.00188
5677.55,1.40E-04
5677.65,1.26E-04
5677.68,0
5677.71,2.96E-04
5677.84,0.00311
5677.91,0.00844
5677.94,0.01411
5677.97,0.01454
5678.01,0.01294
5678.04,0.00749
5678.07,0.0025
5678.2,1.55E-04
5678.24,2.22E-05
5678.27,0
5678.3,0
5679.1,0
5679.13,0
5679.16,2.37E-04
5679.29,0.00376
5679.36,0.00894
5679.39,0.01249
5679.43,0.01259
5679.46,0.01128
5679.49,0.01236
5679.53,0.01557
5679.56,0.0171
5679.59,0.01311
5679.62,0.00661
5679.66,7.84E-04
5679.75,1.92E-04
5679.79,5.17E-05
5679.82,0
5679.85,0
5679.99,0
5680.02,0
5680.05,2.14E-04
5680.15,4.01E-04
5680.19,0.00291
5680.25,0.00589
5680.28,0.00808
5680.32,0.00606
5680.35,0.00309
5680.38,5.29E-04
5680.48,2.66E-04
5680.61,0.00222
5680.65,0.00544
5680.68,0.00803
5680.71,0.00822
5680.75,0.00609
5680.78,0.00397
5680.81,0.00285
5680.84,0.00248
5680.88,0.00228
5681.01,0.00483
5681.04,0.01273
5681.08,0.02252
5681.11,0.02669
5681.14,0.02944
5681.17,0.02536
5681.21,0.01751
5681.24,0.00838
5681.27,0.00246
5681.41,2.22E-04
5681.44,0
5681.47,0
5681.73,0
5681.77,0
5681.8,9.61E-05
5681.93,0.00103
5682,0.00334
5682.03,0.00703
5682.07,0.00928
5682.1,0.00947
5682.13,0.00945
5682.16,0.00822
5682.2,0.00833
5682.23,0.01036
5682.26,0.01045
5682.3,0.00816
5682.33,0.00526
5682.36,0.00338
5682.43,0.0043
5682.46,0.00722
5682.5,0.00825
5682.53,0.00639
5682.56,0.00319
5682.59,7.21E-05
5682.69,0.00111
5682.73,0.0064
5682.76,0.01324
5682.79,0.01678
5682.83,0.01661
5682.86,0.01101
5682.89,0.00605
5682.96,0.00277
5682.99,0.00275
5683.02,0.00322
5683.06,0.00466
5683.12,0.00524
5683.16,0.00611
5683.19,0.0046
5683.22,0.00183
5683.32,0.0026
5683.35,0.00589
5683.39,0.00678
5683.42,0.00659
5683.45,0.00937
5683.48,0.01394
5683.52,0.01876
5683.55,0.02059
5683.58,0.0173
5683.62,0.01348
5683.65,0.01143
5683.68,0.0087
5683.72,0.00624
5683.75,0.00424
5683.78,0.00225
5683.81,0.00206
5683.85,0.00206
5683.88,0.00108
5683.91,2.22E-05
5684.01,6.65E-05
5684.05,0
5684.08,0
5684.11,0
5684.14,0
5684.18,1.70E-04
5684.28,2.57E-04
5684.31,0.00236
5684.38,0.00503
5684.41,0.00614
5684.44,0.00474
5684.48,0.00344
5684.54,0.0038
5684.57,0.00552
5684.61,0.00818
5684.64,0.00839
5684.67,0.0075
5684.71,0.00601
5684.74,0.00466
5684.77,0.00273
5684.81,0.00141
5684.94,1.04E-04
5684.97,3.70E-05
5685,2.22E-05
5685.1,7.65E-04
5685.17,0.00279
5685.2,0.00495
5685.23,0.00589
5685.27,0.00409
5685.3,0.00187
5685.33,4.08E-04
5685.43,6.12E-04
5685.47,0.00402
5685.5,0.00745
5685.53,0.00985
5685.56,0.00834
5685.6,0.00719
5685.63,0.00692
5685.66,0.00864
5685.7,0.00977
5685.73,0.0085
5685.76,0.00702
5685.8,0.0066
5685.83,0.00659
5685.86,0.00936
5685.9,0.01262
5685.93,0.01246
5685.96,0.01077
5685.99,0.00603
5686.03,0.0029
5686.06,0.00541
5686.09,0.01059
5686.13,0.01646
5686.16,0.0166
5686.19,0.01323
5686.23,0.01276
5686.26,0.01552
5686.29,0.01701
5686.32,0.01862
5686.36,0.01294
5686.39,0.00689
5686.42,0.00362
5686.46,0.002
5686.49,7.50E-04
5686.52,9.54E-04
5686.62,2.96E-05
5686.66,4.29E-04
5686.82,0.00828
5686.85,0.02048
5686.89,0.03051
5686.92,0.0318
5686.95,0.0258
5686.98,0.02028
5687.02,0.01924
5687.05,0.02053
5687.08,0.01904
5687.12,0.01438
5687.15,0.00618
5687.25,0.00817
5687.28,0.01941
5687.31,0.02906
5687.35,0.02974
5687.38,0.01907
5687.41,0.00676
5687.51,0.00204
5687.55,0.00695
5687.58,0.00821
5687.61,0.00599
5687.65,0.00256
5687.74,8.72E-04
5687.78,0.0035
5687.81,0.0048
5687.84,0.00415
5687.88,0.0024
5687.91,7.43E-04
5688.04,8.02E-04
5688.07,0.00296
5688.11,0.00473
5688.14,0.00479
5688.17,0.00264
5688.21,0.00321
5688.24,0.00745
5688.27,0.01605
5688.31,0.02466
5688.34,0.02879
5688.37,0.02423
5688.4,0.01666
5688.44,0.00777
5688.47,0.00614
5688.5,0.01046
5688.54,0.01949
5688.57,0.02541
5688.6,0.02822
5688.64,0.02435
5688.67,0.0201
5688.7,0.01348
5688.73,0.0073
5688.83,0.00215
5688.87,0.0146
5688.9,0.03217
5688.93,0.04826
5688.97,0.05133
5689,0.05069
5689.03,0.03737
5689.06,0.02934
5689.1,0.02535
5689.13,0.02863
5689.16,0.02894
5689.2,0.03111
5689.23,0.02835
5689.26,0.02575
5689.3,0.01572
5689.33,0.00748
5689.36,4.40E-04
5689.43,0.00162
5689.46,0.00608
5689.49,0.00624
5689.53,0.00446
5689.56,0.00132
5689.66,0.00266
5689.69,0.01146
5689.73,0.02143
5689.76,0.02631
5689.79,0.02249
5689.82,0.01422
5689.86,0.00701
5689.89,0.00493
5689.92,0.00758
5689.96,0.01019
5689.99,0.00757
5690.02,0.00254
5690.12,0.00585
5690.15,0.0133
5690.19,0.01715
5690.22,0.01747
5690.25,0.01848
5690.29,0.02175
5690.32,0.02929
5690.35,0.03388
5690.39,0.03106
5690.42,0.02081
5690.45,0.00937
5690.48,0.00242
5690.55,0.00146
5690.58,0.00385
5690.62,0.00704
5690.65,0.00738
5690.68,0.00497
5690.72,0.00514
5690.75,0.00861
5690.78,0.01641
5690.81,0.02568
5690.85,0.02946
5690.88,0.02459
5690.91,0.01808
5690.95,0.01399
5690.98,0.01587
5691.01,0.02217
5691.05,0.02741
5691.08,0.02764
5691.11,0.02288
5691.15,0.0133
5691.18,0.00489
5691.21,0.00152
5691.24,0.00494
5691.28,0.0104
5691.31,0.01537
5691.34,0.02075
5691.38,0.0271
5691.41,0.03487
5691.44,0.04258
5691.48,0.03993
5691.51,0.02777
5691.54,0.01485
5691.57,0.00606
5691.61,0.00597
5691.64,0.01199
5691.67,0.01698
5691.71,0.01888
5691.74,0.01756
5691.77,0.017
5691.81,0.01749
5691.84,0.01556
5691.87,0.01146
5691.9,0.00833
5691.94,0.00909
5691.97,0.01593
5692,0.02422
5692.04,0.03162
5692.07,0.0313
5692.1,0.02818
5692.14,0.02901
5692.17,0.0306
5692.2,0.02904
5692.24,0.02747
5692.27,0.01866
5692.3,0.01208
5692.33,0.0121
5692.37,0.01254
5692.4,0.00905
5692.43,0.00761
5692.47,0.00949
5692.5,0.02043
5692.53,0.0361
5692.57,0.04442
5692.6,0.03701
5692.63,0.02073
5692.67,0.00502
5692.8,0.00196
5692.83,0.0045
5692.86,0.01166
5692.9,0.02402
5692.93,0.03733
5692.96,0.04077
5693,0.03244
5693.03,0.01909
5693.06,0.01409
5693.09,0.02407
5693.13,0.04199
5693.16,0.05444
5693.19,0.05255
5693.23,0.04245
5693.26,0.03305
5693.29,0.03302
5693.33,0.03417
5693.36,0.03523
5693.39,0.03251
5693.42,0.03178
5693.46,0.03562
5693.49,0.04659
5693.52,0.05221
5693.56,0.05153
5693.59,0.04302
5693.62,0.0359
5693.66,0.03747
5693.69,0.0459
5693.72,0.05574
5693.75,0.06223
5693.79,0.05394
5693.82,0.04058
5693.85,0.03001
5693.89,0.02252
5693.92,0.02553
5693.95,0.0361
5693.99,0.04226
5694.02,0.04467
5694.05,0.04244
5694.09,0.03294
5694.12,0.02587
5694.15,0.02244
5694.18,0.02511
5694.22,0.0262
5694.25,0.03048
5694.28,0.03413
5694.32,0.04294
5694.35,0.05362
5694.38,0.05999
5694.42,0.05373
5694.45,0.04756
5694.48,0.03847
5694.51,0.03485
5694.55,0.03578
5694.58,0.03082
5694.61,0.02597
5694.65,0.03018
5694.68,0.03854
5694.71,0.05126
5694.75,0.05998
5694.78,0.0557
5694.81,0.0427
5694.84,0.03575
5694.88,0.04222
5694.91,0.05817
5694.94,0.06839
5694.98,0.06535
5695.01,0.04237
5695.04,0.02522
5695.08,0.02596
5695.11,0.04534
5695.14,0.06879
5695.18,0.08378
5695.21,0.07526
5695.24,0.05954
5695.27,0.0401
5695.31,0.02781
5695.34,0.02703
5695.37,0.0329
5695.41,0.03795
5695.44,0.04013
5695.47,0.03108
5695.51,0.0122
5695.54,0.00398
5695.57,0.01319
5695.6,0.0339
5695.64,0.05679
5695.67,0.06756
5695.7,0.05425
5695.74,0.04167
5695.77,0.04056
5695.8,0.04399
5695.84,0.05469
5695.87,0.06142
5695.9,0.05309
5695.94,0.04027
5695.97,0.03029
5696,0.0215
5696.03,0.0181
5696.07,0.01852
5696.1,0.02117
5696.13,0.02795
5696.17,0.0409
5696.2,0.05538
5696.23,0.06301
5696.27,0.06571
5696.3,0.06148
5696.33,0.05134
5696.36,0.03602
5696.4,0.02066
5696.43,0.01201
5696.46,0.01747
5696.5,0.02975
5696.53,0.04035
5696.56,0.04245
5696.6,0.03506
5696.63,0.02771
5696.66,0.02591
5696.7,0.02798
5696.73,0.03356
5696.76,0.03728
5696.79,0.03604
5696.83,0.03436
5696.86,0.03492
5696.89,0.04077
5696.93,0.04714
5696.96,0.04593
5696.99,0.03829
5697.03,0.03398
5697.06,0.03954
5697.09,0.0526
5697.13,0.06224
5697.16,0.0631
5697.19,0.05196
5697.22,0.04513
5697.26,0.04343
5697.29,0.04038
5697.32,0.04158
5697.36,0.04791
5697.39,0.05451
5697.42,0.06572
5697.46,0.0687
5697.49,0.05791
5697.52,0.04575
5697.55,0.04034
5697.59,0.04567
5697.62,0.05413
5697.65,0.05758
5697.69,0.04906
5697.72,0.03278
5697.75,0.02115
5697.79,0.01822
5697.82,0.02112
5697.85,0.03255
5697.89,0.04244
5697.92,0.04478
5697.95,0.05017
5697.98,0.05393
5698.02,0.05842
5698.05,0.06527
5698.08,0.06808
5698.12,0.06122
5698.15,0.05712
5698.18,0.05029
5698.22,0.04244
5698.25,0.03393
5698.28,0.02679
5698.31,0.02368
5698.35,0.02746
5698.38,0.03341
5698.41,0.0353
5698.45,0.03229
5698.48,0.02253
5698.51,0.01833
5698.55,0.02042
5698.58,0.03231
5698.61,0.0442
5698.65,0.05109
5698.68,0.04341
5698.71,0.03133
5698.74,0.01885
5698.78,0.01797
5698.81,0.02628
5698.84,0.03873
5698.88,0.04665
5698.91,0.04347
5698.94,0.03342
5698.98,0.0279
5699.01,0.03192
5699.04,0.04352
5699.08,0.0543
5699.11,0.05498
5699.14,0.05368
5699.17,0.05295
5699.21,0.05448
5699.24,0.05524
5699.27,0.05015
5699.31,0.04601
5699.34,0.05068
5699.37,0.05733
5699.41,0.06033
5699.44,0.05347
5699.47,0.03523
5699.5,0.02141
5699.54,0.01855
5699.57,0.02827
5699.6,0.05115
5699.64,0.0738
5699.67,0.08053
5699.7,0.07548
5699.74,0.05911
5699.77,0.04487
5699.8,0.04031
5699.83,0.03521
5699.87,0.02373
5699.9,0.01646
5699.93,0.01685
5699.97,0.02828
5700,0.04297
5700.03,0.04205
5700.07,0.03648
5700.1,0.03711
5700.13,0.05007
5700.17,0.07278
5700.2,0.08802
5700.23,0.07677
5700.26,0.05982
5700.3,0.04533
5700.33,0.04948
5700.36,0.07614
5700.4,0.10236
5700.43,0.11174
5700.46,0.09894
5700.5,0.06932
5700.53,0.04377
5700.56,0.03725
5700.6,0.04569
5700.63,0.07152
5700.66,0.09764
5700.69,0.11353
5700.73,0.1141
5700.76,0.10342
5700.79,0.08883
5700.83,0.08615
5700.86,0.09381
5700.89,0.09698
5700.93,0.09071
5700.96,0.07835
5700.99,0.07037
5701.02,0.07218
5701.06,0.07024
5701.09,0.06324
5701.12,0.06478
5701.16,0.08786
5701.19,0.13488
5701.22,0.18109
5701.26,0.18223
5701.29,0.14352
5701.32,0.09038
5701.36,0.05113
5701.39,0.0403
5701.42,0.04804
5701.45,0.04789
5701.49,0.05066
5701.52,0.06566
5701.55,0.0846
5701.59,0.09951
5701.62,0.09984
5701.65,0.07899
5701.69,0.06553
5701.72,0.07211
5701.75,0.08753
5701.79,0.10375
5701.82,0.10456
5701.85,0.08305
5701.88,0.06468
5701.92,0.05862
5701.95,0.06804
5701.98,0.08427
5702.02,0.09495
5702.05,0.08786
5702.08,0.07925
5702.12,0.06936
5702.15,0.06499
5702.18,0.05719
5702.22,0.05854
5702.25,0.06731
5702.28,0.08957
5702.31,0.10701
5702.35,0.11206
5702.38,0.08949
5702.41,0.06338
5702.45,0.04993
5702.48,0.0537
5702.51,0.06854
5702.55,0.08631
5702.58,0.0859
5702.61,0.08346
5702.65,0.0824
5702.68,0.07498
5702.71,0.06886
5702.74,0.05682
5702.78,0.03755
5702.81,0.02705
5702.84,0.03284
5702.88,0.04614
5702.91,0.06896
5702.94,0.08778
5702.98,0.09894
5703.01,0.0956
5703.04,0.09633
5703.07,0.09609
5703.11,0.09845
5703.14,0.0991
5703.17,0.09095
5703.21,0.06592
5703.24,0.04618
5703.27,0.03694
5703.31,0.04558
5703.34,0.05957
5703.37,0.06948
5703.41,0.062
5703.44,0.04526
5703.47,0.03108
5703.5,0.03205
5703.54,0.03949
5703.57,0.05063
5703.6,0.05302
5703.64,0.04151
5703.67,0.02796
5703.7,0.02439
5703.74,0.0316
5703.77,0.04211
5703.8,0.04792
5703.84,0.04099
5703.87,0.03449
5703.9,0.03588
5703.93,0.0502
5703.97,0.07091
5704,0.09128
5704.03,0.09902
5704.07,0.09527
5704.1,0.08031
5704.13,0.0655
5704.17,0.05346
5704.2,0.05223
5704.23,0.0557
5704.27,0.05995
5704.3,0.05971
5704.33,0.05728
5704.36,0.04539
5704.4,0.04021
5704.43,0.03849
5704.46,0.03963
5704.5,0.04348
5704.53,0.04693
5704.56,0.04382
5704.6,0.04417
5704.63,0.04222
5704.66,0.03754
5704.69,0.03452
5704.73,0.03258
5704.76,0.03482
5704.79,0.04544
5704.83,0.0656
5704.86,0.08158
5704.89,0.08403
5704.93,0.07064
5704.96,0.05381
5704.99,0.03897
5705.03,0.041
5705.06,0.04832
5705.09,0.05224
5705.12,0.05007
5705.16,0.04001
5705.19,0.02483
5705.22,0.021
5705.26,0.03155
5705.29,0.05264
5705.32,0.07024
5705.36,0.06652
5705.39,0.04952
5705.42,0.02802
5705.46,0.02619
5705.49,0.04871
5705.52,0.08072
5705.56,0.10391
5705.59,0.1057
5705.62,0.07749
5705.65,0.05136
5705.69,0.03888
5705.72,0.04377
5705.75,0.06156
5705.79,0.07525
5705.82,0.0684
5705.85,0.05619
5705.89,0.04606
5705.92,0.04681
5705.95,0.06548
5705.98,0.09324
5706.02,0.10538
5706.05,0.09943
5706.08,0.07456
5706.12,0.04188
5706.15,0.0224
5706.18,0.02359
5706.22,0.0402
5706.25,0.06326
5706.28,0.07087
5706.32,0.07037
5706.35,0.06703
5706.38,0.06222
5706.41,0.06125
5706.45,0.06033
5706.48,0.05077
5706.51,0.04575
5706.55,0.04447
5706.58,0.04576
5706.61,0.04661
5706.65,0.04418
5706.68,0.0398
5706.71,0.03635
5706.75,0.04178
5706.78,0.06086
5706.81,0.0814
5706.84,0.09511
5706.88,0.09519
5706.91,0.07999
5706.94,0.06597
5706.98,0.06346
5707.01,0.06311
5707.04,0.06907
5707.08,0.07311
5707.11,0.07086
5707.14,0.06788
5707.18,0.05898
5707.21,0.04296
5707.24,0.03646
5707.27,0.03775
5707.31,0.04733
5707.34,0.05994
5707.37,0.05871
5707.41,0.04978
5707.44,0.04243
5707.47,0.03742
5707.51,0.04215
5707.54,0.04976
5707.57,0.04984
5707.61,0.05022
5707.64,0.05207
5707.67,0.05447
5707.7,0.06056
5707.74,0.05913
5707.77,0.04167
5707.8,0.03139
5707.84,0.0347
5707.87,0.05641
5707.9,0.09682
5707.94,0.12738
5707.97,0.12926
5708,0.12388
5708.04,0.10896
5708.07,0.09894
5708.1,0.09764
5708.13,0.09226
5708.17,0.08655
5708.2,0.08737
5708.23,0.08541
5708.27,0.08647
5708.3,0.07915
5708.33,0.06632
5708.37,0.05746
5708.4,0.0458
5708.43,0.03042
5708.47,0.02106
5708.5,0.01384
5708.53,0.02108
5708.56,0.04762
5708.6,0.07733
5708.63,0.09829
5708.66,0.10562
